"MU","month","year","prcp","tmin","tmid","tmidC","tmax"
"EVER",9,2010,218.217742919922,297.142242431641,301.543380737305,28.3933807373047,305.944519042969
"EVER",10,2010,36.6146049499512,293.467407226562,298.655548095703,25.5055480957031,303.843688964844
"EVER",11,2010,48.5755310058594,289.404235839844,295.184371948242,22.0343719482422,300.964508056641
"EVER",12,2010,19.5344219207764,280.447723388672,287.612335205078,14.4623352050781,294.776947021484
"EVER",1,2011,55.8393707275391,283.787322998047,290.646026611328,17.4960266113281,297.504730224609
"EVER",2,2011,5.9330940246582,286.299987792969,293.539367675781,20.3893676757813,300.778747558594
"EVER",3,2011,48.4956359863281,287.500152587891,294.70002746582,21.5500274658203,301.89990234375
"EVER",4,2011,41.4795112609863,291.533905029297,298.477844238281,25.3278442382813,305.421783447266
"EVER",5,2011,59.3676719665527,292.659606933594,299.311508178711,26.161508178711,305.963409423828
"EVER",6,2011,185.884094238281,294.993255615234,301.080459594727,27.9304595947266,307.167663574219
"EVER",7,2011,203.507751464844,296.688720703125,301.555725097656,28.4057250976563,306.422729492188
"EVER",8,2011,271.9931640625,297.257598876953,302.08088684082,28.9308868408203,306.904174804688
"EVER",9,2011,191.497924804688,296.65869140625,301.240020751953,28.0900207519531,305.821350097656
"EVER",10,2011,297.389739990234,293.724060058594,298.336364746094,25.1863647460938,302.948669433594
"EVER",11,2011,17.4716567993164,290.730773925781,295.884094238281,22.7340942382813,301.037414550781
"EVER",12,2011,19.6177005767822,287.949005126953,293.446746826172,20.2967468261719,298.944488525391
"EVER",1,2012,3.8976137638092,284.975280761719,291.722915649414,18.5729156494141,298.470550537109
"EVER",2,2012,60.545783996582,288.684173583984,294.494842529297,21.3448425292969,300.305511474609
"EVER",3,2012,42.8017616271973,289.639892578125,295.611389160156,22.4613891601563,301.582885742188
"EVER",4,2012,192.656387329102,290.103637695312,296.393096923828,23.2430969238281,302.682556152344
"EVER",5,2012,206.079025268555,293.223968505859,298.627700805664,25.4777008056641,304.031433105469
"EVER",6,2012,205.009567260742,295.410980224609,300.503128051758,27.3531280517578,305.595275878906
"EVER",7,2012,181.942367553711,295.824279785156,300.983306884766,27.8333068847656,306.142333984375
"EVER",8,2012,287.037994384766,296.653198242188,301.663482666016,28.5134826660156,306.673767089844
"EVER",9,2012,176.58659362793,296.169250488281,300.691421508789,27.5414215087891,305.213592529297
"EVER",10,2012,181.669525146484,294.721221923828,299.150894165039,26.0008941650391,303.58056640625
"EVER",11,2012,7.76572895050049,287.709106445312,293.393676757812,20.2436767578125,299.078247070312
"EVER",12,2012,33.443000793457,288.339965820312,293.952087402344,20.8020874023438,299.564208984375
"EVER",1,2013,10.0205307006836,288.254058837891,294.062240600586,20.912240600586,299.870422363281
"EVER",2,2013,44.526309967041,287.342987060547,293.695404052734,20.5454040527344,300.047821044922
"EVER",3,2013,27.5096607208252,283.863739013672,291.503448486328,18.3534484863281,299.143157958984
"EVER",4,2013,155.955780029297,292.049865722656,297.830978393555,24.6809783935547,303.612091064453
"EVER",5,2013,207.623718261719,292.327270507812,298.250701904297,25.1007019042969,304.174133300781
"EVER",6,2013,235.099212646484,295.477783203125,300.348861694336,27.198861694336,305.219940185547
"EVER",7,2013,282.421844482422,295.513244628906,300.326034545898,27.1760345458985,305.138824462891
"EVER",8,2013,142.658813476562,296.126586914062,300.973785400391,27.8237854003906,305.820983886719
"EVER",9,2013,200.306411743164,295.832550048828,300.261764526367,27.1117645263672,304.690979003906
"EVER",10,2013,28.018835067749,295.036651611328,299.573913574219,26.4239135742188,304.111175537109
"EVER",11,2013,74.7327117919922,292.414184570312,296.588623046875,23.438623046875,300.763061523438
"EVER",12,2013,27.3437442779541,290.884948730469,295.791030883789,22.6410308837891,300.697113037109
"EVER",1,2014,70.262825012207,285.423400878906,291.323165893555,18.1731658935547,297.222930908203
"EVER",2,2014,40.4335136413574,288.937286376953,295.107482910156,21.9574829101563,301.277679443359
"EVER",3,2014,49.1729965209961,288.35107421875,294.602828979492,21.4528289794922,300.854583740234
"EVER",4,2014,41.7470703125,290.851226806641,296.967437744141,23.8174377441406,303.083648681641
"EVER",5,2014,73.618278503418,292.734985351562,298.673919677734,25.5239196777344,304.612854003906
"EVER",6,2014,226.620407104492,294.747192382812,300.221786499023,27.0717864990235,305.696380615234
"EVER",7,2014,227.941284179688,296.993469238281,301.733764648438,28.5837646484375,306.474060058594
"EVER",8,2014,187.406814575195,297.6064453125,302.362518310547,29.2125183105469,307.118591308594
"EVER",9,2014,216.012954711914,296.562377929688,300.882934570312,27.7329345703125,305.203491210938
"EVER",10,2014,56.0653190612793,293.769805908203,298.857971191406,25.7079711914063,303.946136474609
"EVER",11,2014,66.6311798095703,289.067077636719,294.363098144531,21.2130981445313,299.659118652344
"EVER",12,2014,23.2748889923096,288.039978027344,293.581695556641,20.4316955566406,299.123413085938
"EVER",1,2015,15.1777696609497,287.7998046875,293.324783325195,20.1747833251953,298.849761962891
"EVER",2,2015,53.9061126708984,284.792999267578,291.345321655273,18.1953216552735,297.897644042969
"EVER",3,2015,29.1777858734131,290.490692138672,296.531845092773,23.3818450927735,302.572998046875
"EVER",4,2015,116.150131225586,292.886108398438,298.612915039062,25.4629150390625,304.339721679688
"EVER",5,2015,49.8220748901367,293.229125976562,299.014923095703,25.8649230957031,304.800720214844
"EVER",6,2015,125.026641845703,295.950256347656,300.961502075195,27.8115020751953,305.972747802734
"EVER",7,2015,164.577087402344,296.428527832031,301.514465332031,28.3644653320313,306.600402832031
"EVER",8,2015,192.276245117188,297.060028076172,301.934188842773,28.7841888427735,306.808349609375
"EVER",9,2015,233.622375488281,297.019195556641,301.381408691406,28.2314086914063,305.743621826172
"EVER",10,2015,88.8776702880859,295.521728515625,299.651077270508,26.5010772705078,303.780426025391
"EVER",11,2015,96.4312515258789,294.338745117188,298.58073425293,25.4307342529297,302.822723388672
"EVER",12,2015,160.367416381836,293.923767089844,297.484680175781,24.3346801757813,301.045593261719
"EVER",1,2016,261.578826904297,286.983551025391,291.505325317383,18.3553253173828,296.027099609375
"EVER",2,2016,56.6865539550781,286.695098876953,291.87092590332,18.7209259033203,297.046752929688
"EVER",3,2016,34.3284034729004,291.723297119141,296.579315185547,23.4293151855469,301.435333251953
"EVER",4,2016,26.3254013061523,291.3818359375,296.937805175781,23.7878051757813,302.493774414062
"EVER",5,2016,184.054351806641,293.988555908203,299.207534790039,26.0575347900391,304.426513671875
"EVER",6,2016,245.512161254883,297.148315429688,301.510879516602,28.3608795166016,305.873443603516
"EVER",7,2016,165.910629272461,298.006011962891,302.436141967773,29.2861419677735,306.866271972656
"EVER",8,2016,293.314331054688,297.768035888672,302.01823425293,28.8682342529297,306.268432617188
"EVER",9,2016,225.260025024414,297.308166503906,301.533966064453,28.3839660644531,305.759765625
"EVER",10,2016,112.030136108398,294.932739257812,298.945556640625,25.795556640625,302.958374023438
"EVER",11,2016,5.76659107208252,290.077026367188,295.353240966797,22.2032409667969,300.629455566406
"EVER",12,2016,33.8380966186523,291.412200927734,296.09342956543,22.9434295654297,300.774658203125
"EVER",1,2017,55.3097457885742,286.956939697266,292.89128112793,19.7412811279297,298.825622558594
"EVER",2,2017,25.5134811401367,288.0908203125,294.45671081543,21.3067108154297,300.822601318359
"EVER",3,2017,48.3019714355469,287.909637451172,294.285491943359,21.1354919433594,300.661346435547
"EVER",4,2017,62.8915939331055,291.294830322266,296.936233520508,23.7862335205078,302.57763671875
"EVER",5,2017,94.4230041503906,293.218811035156,299.247604370117,26.0976043701172,305.276397705078
"EVER",6,2017,455.294250488281,297.078552246094,300.948150634766,27.7981506347656,304.817749023438
"EVER",7,2017,262.833160400391,297.909271240234,301.939971923828,28.7899719238281,305.970672607422
"EVER",8,2017,200.543334960938,298.199523925781,302.251235961914,29.1012359619141,306.302947998047
"EVER",9,2017,424.881896972656,297.744476318359,301.64306640625,28.49306640625,305.541656494141
"EVER",10,2017,205.56787109375,295.300537109375,298.939376831055,25.7893768310547,302.578216552734
"EVER",11,2017,39.3266868591309,292.511199951172,296.793975830078,23.6439758300781,301.076751708984
"EVER",12,2017,30.3552513122559,288.23779296875,293.67903137207,20.5290313720703,299.120269775391
"EVER",1,2018,24.9496154785156,285.94970703125,291.084533691406,17.9345336914063,296.219360351562
"EVER",2,2018,14.5669193267822,291.247650146484,296.29866027832,23.1486602783203,301.349670410156
"EVER",3,2018,15.9557981491089,286.123229980469,293.077835083008,19.9278350830078,300.032440185547
"EVER",4,2018,64.4982299804688,290.365356445312,297.00227355957,23.8522735595703,303.639190673828
"EVER",5,2018,315.705780029297,294.25732421875,298.436553955078,25.2865539550781,302.615783691406
"EVER",6,2018,201.429626464844,296.518798828125,301.129165649414,27.9791656494141,305.739532470703
"EVER",7,2018,239.342300415039,297.520477294922,301.920288085938,28.7702880859375,306.320098876953
"EVER",8,2018,199.839462280273,297.434631347656,301.68049621582,28.5304962158203,305.926361083984
"EVER",9,2018,216.281005859375,297.572875976562,301.635711669922,28.4857116699219,305.698547363281
"EVER",10,2018,47.3339385986328,295.494201660156,299.927917480469,26.7779174804688,304.361633300781
"EVER",11,2018,50.9729385375977,291.691528320312,296.716003417969,23.5660034179688,301.740478515625
"EVER",12,2018,28.2845726013184,288.47607421875,293.857986450195,20.7079864501953,299.239898681641
"EVER",1,2019,120.127937316895,285.435180664062,291.441986083984,18.2919860839844,297.448791503906
"EVER",2,2019,68.3038024902344,290.714508056641,295.863220214844,22.7132202148438,301.011932373047
"EVER",3,2019,54.2781791687012,289.097778320312,294.983779907227,21.8337799072266,300.869781494141
"EVER",4,2019,66.0564270019531,291.850280761719,297.488586425781,24.3385864257813,303.126892089844
"EVER",5,2019,134.345245361328,294.354187011719,299.670455932617,26.5204559326172,304.986724853516
"EVER",6,2019,300.49365234375,296.614379882812,301.55744934082,28.4074493408203,306.500518798828
"EVER",7,2019,228.076095581055,297.528015136719,301.950729370117,28.8007293701172,306.373443603516
"EVER",8,2019,256.892700195312,297.952178955078,301.963333129883,28.8133331298828,305.974487304688
"EVER",9,2019,94.6161117553711,297.318176269531,301.505416870117,28.3554168701172,305.692657470703
"EVER",10,2019,130.495834350586,296.827392578125,300.855606079102,27.7056060791016,304.883819580078
"EVER",11,2019,33.4434967041016,290.630523681641,295.890670776367,22.7406707763672,301.150817871094
"EVER",12,2019,93.9597091674805,289.780059814453,294.633514404297,21.4835144042969,299.486968994141
"EVER",1,2020,38.4438247680664,287.300811767578,293.018096923828,19.8680969238281,298.735382080078
"EVER",2,2020,45.027214050293,288.306274414062,293.977905273438,20.8279052734375,299.649536132812
"EVER",3,2020,9.08708572387695,290.031311035156,296.165069580078,23.0150695800781,302.298828125
"EVER",4,2020,59.096508026123,293.071350097656,299.035934448242,25.8859344482422,305.000518798828
"EVER",5,2020,269.123138427734,293.491607666016,298.766677856445,25.6166778564453,304.041748046875
"EVER",6,2020,188.724166870117,297.214111328125,301.532958984375,28.382958984375,305.851806640625
"EVER",7,2020,279.915863037109,297.423522949219,301.758834838867,28.6088348388672,306.094146728516
"EVER",8,2020,186.812850952148,298.519622802734,302.613037109375,29.463037109375,306.706451416016
"EVER",9,2020,294.089019775391,297.734069824219,301.530319213867,28.3803192138672,305.326568603516
"EVER",10,2020,289.767333984375,296.890197753906,300.406005859375,27.256005859375,303.921813964844
"EVER",11,2020,280.131011962891,293.791900634766,297.486831665039,24.3368316650391,301.181762695312
"EVER",12,2020,54.7779426574707,287.226135253906,292.224487304688,19.0744873046875,297.222839355469
"EVER",1,2021,11.9164142608643,286.761810302734,292.091201782227,18.9412017822266,297.420593261719
"EVER",2,2021,33.5121002197266,290.430480957031,295.415390014648,22.2653900146485,300.400299072266
"EVER",3,2021,11.9969291687012,289.978240966797,295.527465820312,22.3774658203125,301.076690673828
"EVER",4,2021,76.8714752197266,291.041687011719,296.873611450195,23.7236114501953,302.705535888672
"EVER",5,2021,39.8236083984375,293.487396240234,299.104644775391,25.9546447753906,304.721893310547
"EVER",6,2021,237.766891479492,296.250823974609,300.589477539062,27.4394775390625,304.928131103516
"EVER",7,2021,232.93017578125,297.160064697266,301.404754638672,28.2547546386719,305.649444580078
"EVER",8,2021,218.35319519043,297.973175048828,302.013977050781,28.8639770507813,306.054779052734
"EVER",9,2021,248.526824951172,296.802917480469,301.160461425781,28.0104614257813,305.518005371094
"EVER",10,2021,134.397308349609,295.446441650391,299.747833251953,26.5978332519531,304.049224853516
"EVER",11,2021,108.369621276855,290.634704589844,295.03092956543,21.8809295654297,299.427154541016
"EVER",12,2021,18.0840587615967,290.537322998047,295.66389465332,22.5138946533203,300.790466308594
"EVER",1,2022,51.9598236083984,286.945190429688,292.305999755859,19.1559997558594,297.666809082031
"EVER",2,2022,55.5462684631348,289.1015625,294.403671264648,21.2536712646485,299.705780029297
"EVER",3,2022,42.7251396179199,290.831970214844,296.327651977539,23.1776519775391,301.823333740234
"EVER",4,2022,100.131233215332,291.862548828125,297.40380859375,24.25380859375,302.945068359375
"EVER",5,2022,146.765762329102,293.640197753906,299.273574829102,26.1235748291016,304.906951904297
"EVER",6,2022,368.925018310547,296.4267578125,300.846786499023,27.6967864990235,305.266815185547
"EVER",7,2022,173.685928344727,297.864562988281,302.041687011719,28.8916870117188,306.218811035156
"EVER",8,2022,159.227249145508,297.951141357422,302.318466186523,29.1684661865235,306.685791015625
"EVER",9,2022,376.384124755859,297.036499023438,301.428100585938,28.2781005859375,305.819702148438
"EVER",10,2022,78.0378952026367,294.352111816406,298.661193847656,25.5111938476563,302.970275878906
"EVER",11,2022,82.1313400268555,293.828369140625,298.164535522461,25.014535522461,302.500701904297
"EVER",12,2022,67.080940246582,289.203948974609,294.028884887695,20.8788848876953,298.853820800781
